订单编号,客户ID,客户名称,客户编号,客户省份,销售代表ID,下单日期,预计送货日期,实际送货日期,产品ID,产品名称,数量, 单价 ,金额
SO48012,29703,宁夏29703自行车销售有限公司,10-4020-000078,宁夏,213,9/30/15,10/12/15,10/4/15,759,长袖运动衫,15,28.8404,432.606
SO48013,29569,辽宁29569自行车销售有限公司,10-4020-000022,辽宁,207,9/30/15,10/12/15,10/14/15,710,公路自行车车把,4,65.6018,262.4072
SO48013,29569,辽宁29569自行车销售有限公司,10-4020-000022,辽宁,207,9/30/15,10/12/15,10/15/15,711,公路自行车车架,7,324.4527,2271.1689
SO48013,29569,辽宁29569自行车销售有限公司,10-4020-000022,辽宁,207,9/30/15,10/12/15,10/10/15,715,公路自行车前轮,1,149.031,149.031
SO48014,29925,吉林29925自行车销售有限公司,10-4020-000073,吉林,207,9/30/15,10/12/15,10/8/15,745,山地自行车车架,1,209.256,209.256
SO48015,30017,河北30017自行车销售有限公司,10-4020-000513,河北,208,9/30/15,10/12/15,10/11/15,705,冬用手套,9,22.794,205.146
SO48015,30017,河北30017自行车销售有限公司,10-4020-000513,河北,208,9/30/15,10/12/15,10/7/15,731,帽子,1,5.1865,5.1865
SO48015,30017,河北30017自行车销售有限公司,10-4020-000513,河北,208,9/30/15,10/12/15,10/7/15,735,女士紧身衣,6,44.994,269.964
SO48015,30017,河北30017自行车销售有限公司,10-4020-000513,河北,208,9/30/15,10/12/15,10/1/15,743,山地自行车,2,1229.4589,2458.9178
SO48015,30017,河北30017自行车销售有限公司,10-4020-000513,河北,208,9/30/15,10/12/15,10/12/15,759,长袖运动衫,3,28.8404,86.5212
SO48016,29919,广西29919自行车销售有限公司,10-4020-000097,广西,209,9/30/15,10/12/15,10/5/15,709,公路自行车,54,1466.01,79164.54
SO48016,29919,广西29919自行车销售有限公司,10-4020-000097,广西,209,9/30/15,10/12/15,10/15/15,711,公路自行车车架,4,324.4527,1297.8108
SO48016,29919,广西29919自行车销售有限公司,10-4020-000097,广西,209,9/30/15,10/12/15,10/5/15,713,公路自行车后轮,4,67.539,270.156
SO48016,29919,广西29919自行车销售有限公司,10-4020-000097,广西,209,9/30/15,10/12/15,10/1/15,715,公路自行车前轮,6,198.036,1188.216
SO48016,29919,广西29919自行车销售有限公司,10-4020-000097,广西,209,9/30/15,10/12/15,10/9/15,731,帽子,2,5.1865,10.373
SO48016,29919,广西29919自行车销售有限公司,10-4020-000097,广西,209,9/30/15,10/12/15,10/15/15,732,迷你气筒,3,11.994,35.982
SO48016,29919,广西29919自行车销售有限公司,10-4020-000097,广西,209,9/30/15,10/12/15,10/14/15,733,男士背带短裤,7,53.994,377.958
SO48016,29919,广西29919自行车销售有限公司,10-4020-000097,广西,209,9/30/15,10/12/15,10/5/15,734,男士运动短裤,5,35.994,179.97
SO48016,29919,广西29919自行车销售有限公司,10-4020-000097,广西,209,9/30/15,10/12/15,10/2/15,735,女士紧身衣,8,44.994,359.952
SO48016,29919,广西29919自行车销售有限公司,10-4020-000097,广西,209,9/30/15,10/12/15,10/11/15,757,线缆锁,3,15,45
SO48016,29919,广西29919自行车销售有限公司,10-4020-000097,广西,209,9/30/15,10/12/15,10/15/15,758,运动头盔,5,20.1865,100.9325
SO48016,29919,广西29919自行车销售有限公司,10-4020-000097,广西,209,9/30/15,10/12/15,10/12/15,759,长袖运动衫,14,28.8404,403.7656
SO48017,29996,山西29996自行车销售有限公司,10-4020-000233,山西,206,9/30/15,10/12/15,10/6/15,705,冬用手套,5,22.794,113.97
SO48017,29996,山西29996自行车销售有限公司,10-4020-000233,山西,206,9/30/15,10/12/15,10/6/15,708,耳机,4,74.838,299.352
SO48017,29996,山西29996自行车销售有限公司,10-4020-000233,山西,206,9/30/15,10/12/15,10/1/15,731,帽子,10,5.1865,51.865
SO48017,29996,山西29996自行车销售有限公司,10-4020-000233,山西,206,9/30/15,10/12/15,10/8/15,732,迷你气筒,3,11.994,35.982
SO48017,29996,山西29996自行车销售有限公司,10-4020-000233,山西,206,9/30/15,10/12/15,10/10/15,733,男士背带短裤,8,53.994,431.952
SO48017,29996,山西29996自行车销售有限公司,10-4020-000233,山西,206,9/30/15,10/12/15,10/2/15,734,男士运动短裤,5,35.994,179.97
SO48017,29996,山西29996自行车销售有限公司,10-4020-000233,山西,206,9/30/15,10/12/15,10/2/15,735,女士紧身衣,18,44.994,809.892
SO48017,29996,山西29996自行车销售有限公司,10-4020-000233,山西,206,9/30/15,10/12/15,10/10/15,740,前叉,3,137.694,413.082
SO48017,29996,山西29996自行车销售有限公司,10-4020-000233,山西,206,9/30/15,10/12/15,10/9/15,743,山地自行车,22,1242.8518,27342.7396
SO48017,29996,山西29996自行车销售有限公司,10-4020-000233,山西,206,9/30/15,10/12/15,10/2/15,744,山地自行车车把,4,33.7745,135.098
SO48017,29996,山西29996自行车销售有限公司,10-4020-000233,山西,206,9/30/15,10/12/15,10/6/15,745,山地自行车车架,19,744.2727,14141.1813
SO48017,29996,山西29996自行车销售有限公司,10-4020-000233,山西,206,9/30/15,10/12/15,10/3/15,748,山地自行车后轮,3,141.615,424.845
SO48017,29996,山西29996自行车销售有限公司,10-4020-000233,山西,206,9/30/15,10/12/15,10/13/15,750,山地自行车前轮,2,36.447,72.894
SO48017,29996,山西29996自行车销售有限公司,10-4020-000233,山西,206,9/30/15,10/12/15,10/11/15,756,夏用手套,7,14.1289,98.9023
SO48017,29996,山西29996自行车销售有限公司,10-4020-000233,山西,206,9/30/15,10/12/15,10/2/15,757,线缆锁,8,15,120
SO48017,29996,山西29996自行车销售有限公司,10-4020-000233,山西,206,9/30/15,10/12/15,10/11/15,758,运动头盔,16,20.1865,322.984
SO48017,29996,山西29996自行车销售有限公司,10-4020-000233,山西,206,9/30/15,10/12/15,10/13/15,759,长袖运动衫,18,28.8404,519.1272
SO48018,29513,福建29513自行车销售有限公司,10-4020-000512,福建,211,9/30/15,10/12/15,10/14/15,709,公路自行车,52,1466.01,76232.52
SO48018,29513,福建29513自行车销售有限公司,10-4020-000512,福建,211,9/30/15,10/12/15,10/13/15,711,公路自行车车架,16,324.4527,5191.2432
SO48018,29513,福建29513自行车销售有限公司,10-4020-000512,福建,211,9/30/15,10/12/15,10/12/15,715,公路自行车前轮,9,198.036,1782.324
SO48019,29621,湖南29621自行车销售有限公司,10-4020-000350,湖南,210,9/30/15,10/12/15,10/1/15,743,山地自行车,5,1242.8518,6214.259
SO48020,29798,山东29798自行车销售有限公司,10-4020-000062,山东,206,9/30/15,10/12/15,10/3/15,709,公路自行车,15,469.794,7046.91
SO48020,29798,山东29798自行车销售有限公司,10-4020-000062,山东,206,9/30/15,10/12/15,10/4/15,711,公路自行车车架,1,324.4527,324.4527
SO48020,29798,山东29798自行车销售有限公司,10-4020-000062,山东,206,9/30/15,10/12/15,10/2/15,713,公路自行车后轮,3,67.539,202.617
SO48021,30060,山东30060自行车销售有限公司,10-4020-000396,山东,206,9/30/15,10/12/15,10/8/15,705,冬用手套,9,22.794,205.146
SO48021,30060,山东30060自行车销售有限公司,10-4020-000396,山东,206,9/30/15,10/12/15,10/11/15,708,耳机,5,74.838,374.19
SO48021,30060,山东30060自行车销售有限公司,10-4020-000396,山东,206,9/30/15,10/12/15,10/10/15,734,男士运动短裤,1,35.994,35.994
SO48021,30060,山东30060自行车销售有限公司,10-4020-000396,山东,206,9/30/15,10/12/15,10/11/15,740,前叉,7,137.694,963.858
SO48021,30060,山东30060自行车销售有限公司,10-4020-000396,山东,206,9/30/15,10/12/15,10/14/15,743,山地自行车,24,1242.8518,29828.4432
SO48021,30060,山东30060自行车销售有限公司,10-4020-000396,山东,206,9/30/15,10/12/15,10/1/15,744,山地自行车车把,2,33.7745,67.549
SO48021,30060,山东30060自行车销售有限公司,10-4020-000396,山东,206,9/30/15,10/12/15,10/7/15,745,山地自行车车架,11,744.2727,8186.9997
SO48021,30060,山东30060自行车销售有限公司,10-4020-000396,山东,206,9/30/15,10/12/15,10/9/15,748,山地自行车后轮,6,196.329,1177.974
SO48021,30060,山东30060自行车销售有限公司,10-4020-000396,山东,206,9/30/15,10/12/15,10/2/15,750,山地自行车前轮,3,36.447,109.341
SO48022,29503,天津29503自行车销售有限公司,10-4020-000570,天津,208,9/30/15,10/12/15,10/3/15,705,冬用手套,1,22.794,22.794
SO48022,29503,天津29503自行车销售有限公司,10-4020-000570,天津,208,9/30/15,10/12/15,10/12/15,743,山地自行车,1,1242.8518,1242.8518
SO48022,29503,天津29503自行车销售有限公司,10-4020-000570,天津,208,9/30/15,10/12/15,10/12/15,745,山地自行车车架,3,744.2727,2232.8181
SO48022,29503,天津29503自行车销售有限公司,10-4020-000570,天津,208,9/30/15,10/12/15,10/7/15,750,山地自行车前轮,3,180.129,540.387
SO48023,29789,广东29789自行车销售有限公司,10-4020-000336,广东,212,9/30/15,10/12/15,10/11/15,709,公路自行车,44,1466.01,64504.44
SO48023,29789,广东29789自行车销售有限公司,10-4020-000336,广东,212,9/30/15,10/12/15,10/2/15,711,公路自行车车架,25,324.4527,8111.3175
SO48023,29789,广东29789自行车销售有限公司,10-4020-000336,广东,212,9/30/15,10/12/15,10/7/15,713,公路自行车后轮,2,67.539,135.078
SO48024,29765,山东29765自行车销售有限公司,10-4020-000468,山东,206,9/30/15,10/12/15,10/2/15,758,运动头盔,1,20.1865,20.1865
SO48025,29558,四川29558自行车销售有限公司,10-4020-000335,四川,214,9/30/15,10/12/15,10/13/15,705,冬用手套,6,22.794,136.764
SO48025,29558,四川29558自行车销售有限公司,10-4020-000335,四川,214,9/30/15,10/12/15,10/4/15,743,山地自行车,1,1229.4589,1229.4589
SO48026,29724,广东29724自行车销售有限公司,10-4020-000684,广东,212,9/30/15,10/12/15,10/2/15,709,公路自行车,55,1466.01,80630.55
SO48026,29724,广东29724自行车销售有限公司,10-4020-000684,广东,212,9/30/15,10/12/15,10/13/15,711,公路自行车车架,28,780.8182,21862.9096
SO48026,29724,广东29724自行车销售有限公司,10-4020-000684,广东,212,9/30/15,10/12/15,10/12/15,713,公路自行车后轮,4,67.539,270.156
SO48026,29724,广东29724自行车销售有限公司,10-4020-000684,广东,212,9/30/15,10/12/15,10/5/15,715,公路自行车前轮,4,198.036,792.144
SO48026,29724,广东29724自行车销售有限公司,10-4020-000684,广东,212,9/30/15,10/12/15,10/15/15,756,夏用手套,3,14.1289,42.3867
SO48027,29757,重庆29757自行车销售有限公司,10-4020-000492,重庆,214,9/30/15,10/12/15,10/8/15,705,冬用手套,10,22.794,227.94
SO48027,29757,重庆29757自行车销售有限公司,10-4020-000492,重庆,214,9/30/15,10/12/15,10/9/15,759,长袖运动衫,3,28.8404,86.5212
SO48028,30044,福建30044自行车销售有限公司,10-4020-000484,福建,211,9/30/15,10/12/15,10/15/15,705,冬用手套,6,22.794,136.764
SO48028,30044,福建30044自行车销售有限公司,10-4020-000484,福建,211,9/30/15,10/12/15,10/4/15,731,帽子,10,5.1865,51.865
SO48028,30044,福建30044自行车销售有限公司,10-4020-000484,福建,211,9/30/15,10/12/15,10/6/15,732,迷你气筒,4,11.994,47.976
SO48028,30044,福建30044自行车销售有限公司,10-4020-000484,福建,211,9/30/15,10/12/15,10/9/15,733,男士背带短裤,11,53.994,593.934
SO48028,30044,福建30044自行车销售有限公司,10-4020-000484,福建,211,9/30/15,10/12/15,10/15/15,734,男士运动短裤,14,35.994,503.916
SO48028,30044,福建30044自行车销售有限公司,10-4020-000484,福建,211,9/30/15,10/12/15,10/4/15,735,女士紧身衣,20,44.994,899.88
SO48028,30044,福建30044自行车销售有限公司,10-4020-000484,福建,211,9/30/15,10/12/15,10/2/15,740,前叉,7,137.694,963.858
SO48028,30044,福建30044自行车销售有限公司,10-4020-000484,福建,211,9/30/15,10/12/15,10/1/15,743,山地自行车,20,1242.8518,24857.036
SO48028,30044,福建30044自行车销售有限公司,10-4020-000484,福建,211,9/30/15,10/12/15,10/4/15,744,山地自行车车把,8,33.7745,270.196
SO48028,30044,福建30044自行车销售有限公司,10-4020-000484,福建,211,9/30/15,10/12/15,10/2/15,745,山地自行车车架,16,744.2727,11908.3632
SO48028,30044,福建30044自行车销售有限公司,10-4020-000484,福建,211,9/30/15,10/12/15,10/10/15,748,山地自行车后轮,8,196.329,1570.632
SO48028,30044,福建30044自行车销售有限公司,10-4020-000484,福建,211,9/30/15,10/12/15,10/9/15,750,山地自行车前轮,4,36.447,145.788
SO48028,30044,福建30044自行车销售有限公司,10-4020-000484,福建,211,9/30/15,10/12/15,10/13/15,756,夏用手套,7,14.1289,98.9023
SO48028,30044,福建30044自行车销售有限公司,10-4020-000484,福建,211,9/30/15,10/12/15,10/9/15,757,线缆锁,3,15,45
SO48028,30044,福建30044自行车销售有限公司,10-4020-000484,福建,211,9/30/15,10/12/15,10/14/15,758,运动头盔,22,20.1865,444.103
SO48028,30044,福建30044自行车销售有限公司,10-4020-000484,福建,211,9/30/15,10/12/15,10/4/15,759,长袖运动衫,12,28.8404,346.0848
SO48029,29835,福建29835自行车销售有限公司,10-4020-000645,福建,211,9/30/15,10/12/15,10/3/15,758,运动头盔,1,20.1865,20.1865
SO48030,29780,湖南29780自行车销售有限公司,10-4020-000280,湖南,210,9/30/15,10/12/15,10/2/15,705,冬用手套,6,22.794,136.764
SO48030,29780,湖南29780自行车销售有限公司,10-4020-000280,湖南,210,9/30/15,10/12/15,10/7/15,731,帽子,4,5.1865,20.746
SO48030,29780,湖南29780自行车销售有限公司,10-4020-000280,湖南,210,9/30/15,10/12/15,10/11/15,735,女士紧身衣,13,44.994,584.922
SO48030,29780,湖南29780自行车销售有限公司,10-4020-000280,湖南,210,9/30/15,10/12/15,10/15/15,743,山地自行车,2,1229.4589,2458.9178
SO48030,29780,湖南29780自行车销售有限公司,10-4020-000280,湖南,210,9/30/15,10/12/15,10/5/15,759,长袖运动衫,2,28.8404,57.6808
SO48031,29904,山东29904自行车销售有限公司,10-4020-000376,山东,206,9/30/15,10/12/15,10/3/15,705,冬用手套,21,20.8945,438.7845
SO48031,29904,山东29904自行车销售有限公司,10-4020-000376,山东,206,9/30/15,10/12/15,10/3/15,731,帽子,2,5.1865,10.373
SO48031,29904,山东29904自行车销售有限公司,10-4020-000376,山东,206,9/30/15,10/12/15,10/4/15,732,迷你气筒,2,11.994,23.988
SO48031,29904,山东29904自行车销售有限公司,10-4020-000376,山东,206,9/30/15,10/12/15,10/6/15,733,男士背带短裤,5,53.994,269.97
SO48031,29904,山东29904自行车销售有限公司,10-4020-000376,山东,206,9/30/15,10/12/15,10/8/15,734,男士运动短裤,3,35.994,107.982
SO48031,29904,山东29904自行车销售有限公司,10-4020-000376,山东,206,9/30/15,10/12/15,10/5/15,735,女士紧身衣,7,44.994,314.958
SO48031,29904,山东29904自行车销售有限公司,10-4020-000376,山东,206,9/30/15,10/12/15,10/8/15,743,山地自行车,29,1242.8518,36042.7022
SO48031,29904,山东29904自行车销售有限公司,10-4020-000376,山东,206,9/30/15,10/12/15,10/14/15,744,山地自行车车把,5,65.6018,328.009
SO48031,29904,山东29904自行车销售有限公司,10-4020-000376,山东,206,9/30/15,10/12/15,10/11/15,745,山地自行车车架,10,744.2727,7442.727
SO48031,29904,山东29904自行车销售有限公司,10-4020-000376,山东,206,9/30/15,10/12/15,10/8/15,748,山地自行车后轮,5,196.329,981.645
SO48031,29904,山东29904自行车销售有限公司,10-4020-000376,山东,206,9/30/15,10/12/15,10/14/15,750,山地自行车前轮,3,180.129,540.387
SO48031,29904,山东29904自行车销售有限公司,10-4020-000376,山东,206,9/30/15,10/12/15,10/7/15,756,夏用手套,3,14.1289,42.3867
SO48031,29904,山东29904自行车销售有限公司,10-4020-000376,山东,206,9/30/15,10/12/15,10/3/15,757,线缆锁,3,15,45
SO48031,29904,山东29904自行车销售有限公司,10-4020-000376,山东,206,9/30/15,10/12/15,10/10/15,758,运动头盔,16,20.1865,322.984
SO48031,29904,山东29904自行车销售有限公司,10-4020-000376,山东,206,9/30/15,10/12/15,10/3/15,759,长袖运动衫,8,28.8404,230.7232
SO48032,29851,吉林29851自行车销售有限公司,10-4020-000412,吉林,207,9/30/15,10/12/15,10/5/15,710,公路自行车车把,2,65.6018,131.2036
SO48032,29851,吉林29851自行车销售有限公司,10-4020-000412,吉林,207,9/30/15,10/12/15,10/11/15,711,公路自行车车架,9,324.4527,2920.0743
SO48032,29851,吉林29851自行车销售有限公司,10-4020-000412,吉林,207,9/30/15,10/12/15,10/2/15,715,公路自行车前轮,1,149.031,149.031
SO48033,29601,上海29601自行车销售有限公司,10-4020-000426,上海,202,9/30/15,10/12/15,10/3/15,709,公路自行车,64,1466.01,93824.64
SO48033,29601,上海29601自行车销售有限公司,10-4020-000426,上海,202,9/30/15,10/12/15,10/3/15,711,公路自行车车架,22,324.4527,7137.9594
SO48033,29601,上海29601自行车销售有限公司,10-4020-000426,上海,202,9/30/15,10/12/15,10/4/15,715,公路自行车前轮,1,198.036,198.036
SO48033,29601,上海29601自行车销售有限公司,10-4020-000426,上海,202,9/30/15,10/12/15,10/5/15,731,帽子,4,5.1865,20.746
SO48033,29601,上海29601自行车销售有限公司,10-4020-000426,上海,202,9/30/15,10/12/15,10/12/15,732,迷你气筒,4,11.994,47.976
SO48033,29601,上海29601自行车销售有限公司,10-4020-000426,上海,202,9/30/15,10/12/15,10/6/15,733,男士背带短裤,13,53.994,701.922
SO48033,29601,上海29601自行车销售有限公司,10-4020-000426,上海,202,9/30/15,10/12/15,10/11/15,734,男士运动短裤,16,35.994,575.904
SO48033,29601,上海29601自行车销售有限公司,10-4020-000426,上海,202,9/30/15,10/12/15,10/1/15,735,女士紧身衣,28,44.994,1259.832
SO48033,29601,上海29601自行车销售有限公司,10-4020-000426,上海,202,9/30/15,10/12/15,10/3/15,756,夏用手套,6,14.1289,84.7734
SO48033,29601,上海29601自行车销售有限公司,10-4020-000426,上海,202,9/30/15,10/12/15,10/6/15,757,线缆锁,5,15,75
SO48033,29601,上海29601自行车销售有限公司,10-4020-000426,上海,202,9/30/15,10/12/15,10/14/15,758,运动头盔,22,20.1865,444.103
SO48033,29601,上海29601自行车销售有限公司,10-4020-000426,上海,202,9/30/15,10/12/15,10/14/15,759,长袖运动衫,10,28.8404,288.404
SO48034,30009,河北30009自行车销售有限公司,10-4020-000540,河北,208,9/30/15,10/12/15,10/14/15,709,公路自行车,31,469.794,14563.614
SO48034,30009,河北30009自行车销售有限公司,10-4020-000540,河北,208,9/30/15,10/12/15,10/10/15,711,公路自行车车架,2,324.4527,648.9054
SO48034,30009,河北30009自行车销售有限公司,10-4020-000540,河北,208,9/30/15,10/12/15,10/1/15,713,公路自行车后轮,6,67.539,405.234
SO48035,29618,辽宁29618自行车销售有限公司,10-4020-000430,辽宁,207,9/30/15,10/12/15,10/4/15,709,公路自行车,55,1466.01,80630.55
